Code,Notes,Course,Dur,Start Date, End Date, Type,Sec,Days,Time,Loc.,Inst.,Dept,CourseCode,
3187204,,PCUL 3P06 ,D3,2017/Jan/09,2017/Apr/07,SEM4,1,M ,1100-1200,MCG310,,PCUL, 3P06, 
1986101,"BS,FD",PCUL 3P15 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T,1100-1300,TH242,"Good, Jennifer",PCUL, 3P15, 
1985201,,PCUL 3P15 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,M ,1200-1300,TH307,,PCUL, 3P15, 
1985202,,PCUL 3P15 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1,M ,900 -1000,TH307,,PCUL, 3P15, 
1985203,,PCUL 3P15 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1,W ,900 -1000,TH307,,PCUL, 3P15, 
1985204,,PCUL 3P15 ,D3,2017/Jan/09,2017/Apr/07,SEM4,1,W ,1500-1600,TH141 ,,PCUL, 3P15, 
1985205,,PCUL 3P15 ,D3,2017/Jan/09,2017/Apr/07,SEM5,1,W ,1100-1200,TH307,,PCUL, 3P15, 
1985206,,PCUL 3P15 ,D3,2017/Jan/09,2017/Apr/07,SEM6,1,F ,1100-1200,TH307,,PCUL, 3P15, 
1985207,,PCUL 3P15 ,D3,2017/Jan/09,2017/Apr/07,SEM7,1,F ,1300-1400,TH307,,PCUL, 3P15, 
1985208,,PCUL 3P15 ,D3,2017/Jan/09,2017/Apr/07,SEM8,1, T,1400-1500,TH149 ,,PCUL, 3P15, 
1989101,,PCUL 3P18 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, R,1000-1200,AS203,"Good, Jennifer",PCUL, 3P18, 
1987201,,PCUL 3P18 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,F ,1000-1100,TH307,,PCUL, 3P18, 
1987202,,PCUL 3P18 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1, R,1500-1600,TH141 ,,PCUL, 3P18, 
1987203,,PCUL 3P18 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1, T,1300-1400,TH307,,PCUL, 3P18, 
1987204,,PCUL 3P18 ,D2,2016/Sep/07,2016/Dec/06,SEM4,1,W ,800 -900 ,TH307,,PCUL, 3P18, 
1987205,,PCUL 3P18 ,D2,2016/Sep/07,2016/Dec/06,SEM5,1,W ,1000-1100,TH307,,PCUL, 3P18, 
1987206,,PCUL 3P18 ,D2,2016/Sep/07,2016/Dec/06,SEM6,1, T,1500-1600,TH141 ,,PCUL, 3P18, 
1987207,,PCUL 3P18 ,D2,2016/Sep/07,2016/Dec/06,SEM7,1,W ,1100-1200,TH141 ,,PCUL, 3P18, 
1987208,,PCUL 3P18 ,D2,2016/Sep/07,2016/Dec/06,SEM8,1,M ,1300-1400,TH307,,PCUL, 3P18, 
1991101,"BS,FD",PCUL 3P19 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, TF ,1600-1700,TH247,"Bredin, Marian",PCUL, 3P19, 
1990201,,PCUL 3P19 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1, R,1400-1500,TH307,,PCUL, 3P19, 
1990202,,PCUL 3P19 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1, R,900 -1000,TH307,,PCUL, 3P19, 
1990203,,PCUL 3P19 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1, R,800 -900 ,TH307,,PCUL, 3P19, 
1990204,,PCUL 3P19 ,D2,2016/Sep/07,2016/Dec/06,SEM4,1,W ,1400-1500,TH307,,PCUL, 3P19, 
1990205,,PCUL 3P19 ,D2,2016/Sep/07,2016/Dec/06,SEM5,1, T,1400-1500,TH307,,PCUL, 3P19, 
1990206,,PCUL 3P19 ,D2,2016/Sep/07,2016/Dec/06,SEM6,1, T,900 -1000,TH307,,PCUL, 3P19, 
1990207,,PCUL 3P19 ,D2,2016/Sep/07,2016/Dec/06,SEM7,1,F ,1500-1600,TH307,,PCUL, 3P19, 
1990208,,PCUL 3P19 ,D2,2016/Sep/07,2016/Dec/06,SEM8,1,W ,1400-1500,MCC401,,PCUL, 3P19, 
2492101,"FF,UK",PCUL 3P20 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,F ,800 -1000,AS215,"Wiebe,Laura M",PCUL, 3P20, 
2493401,,PCUL 3P20 ,D2,2016/Sep/07,2016/Dec/06,LAB1,1,F ,1000-1100,AS215,,PCUL, 3P20, 
2493201,,PCUL 3P20 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,M ,1600-1700,MCC403,,PCUL, 3P20, 
2493202,,PCUL 3P20 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1, T,1400-1500,TH141 ,,PCUL, 3P20, 
2493203,,PCUL 3P20 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1, T,1000-1100,TH141 ,,PCUL, 3P20, 
2493204,,PCUL 3P20 ,D2,2016/Sep/07,2016/Dec/06,SEM4,1, R,1400-1500,TH141 ,,PCUL, 3P20, 
2493205,,PCUL 3P20 ,D2,2016/Sep/07,2016/Dec/06,SEM5,1, T,800 -900 ,TH141 ,,PCUL, 3P20, 
2496101,UK,PCUL 3P21 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,F ,1400-1600,AS215,"Matheson, Sarah",PCUL, 3P21, 
2494401,,PCUL 3P21 ,D3,2017/Jan/09,2017/Apr/07,LAB1,1,F ,1600-1700,AS215,,PCUL, 3P21, 
2494201,,PCUL 3P21 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,M ,900 -1000,TH141 ,,PCUL, 3P21, 
2494202,,PCUL 3P21 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1,M ,1100-1200,TH141 ,,PCUL, 3P21, 
2494203,,PCUL 3P21 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1, R,1400-1500,TH141 ,,PCUL, 3P21, 
2494204,,PCUL 3P21 ,D3,2017/Jan/09,2017/Apr/07,SEM4,1,W ,800 -900 ,TH141 ,,PCUL, 3P21, 
1994101,FF,PCUL 3P26 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,F ,1100-1400,WH327 ,"Gillespie, Greg E",PCUL, 3P26, 
3773101,,PCUL 3P30 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W ,1100-1400,TH149,"Gillespie, Greg E",PCUL, 3P30, 
1995101,"BS,FD",PCUL 3P55 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, R,1700-1900,AS216,"Botterill, Jacqueline",PCUL, 3P55, 
1996201,,PCUL 3P55 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,W ,1300-1400,TH307,,PCUL, 3P55, 
1996202,,PCUL 3P55 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1, T,1100-1200,TH307,,PCUL, 3P55, 
1996203,,PCUL 3P55 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1,F ,1400-1500,TH307,,PCUL, 3P55, 
2000101,"BS,FF",PCUL 3P63 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M ,1900-2200,PL310,"Lemene, Patti",PCUL, 3P63, 
2001101,"BS,FF",PCUL 3P63 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,M ,1900-2200,PL310,"Lemene, Patti",PCUL, 3P63, 
3774101,,PCUL 3P73 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M ,1400-1600,TH244,"Wiebe,Laura M",PCUL, 3P73, 
3774201,,PCUL 3P73 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,M ,1100-1200,TH307,,PCUL, 3P73, 
3774202,,PCUL 3P73 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1,M ,1000-1100,TH307,,PCUL, 3P73, 
3774203,,PCUL 3P73 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1, R,1600-1700,TH141 ,,PCUL, 3P73, 
3774204,,PCUL 3P73 ,D2,2016/Sep/07,2016/Dec/06,SEM4,1,M ,1600-1700,TH307,,PCUL, 3P73, 
3778101,FF,PCUL 3P75 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,W ,1500-1700,TH258,"Botterill, Jacqueline",PCUL, 3P75, 
3778201,,PCUL 3P75 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,F ,1300-1400,TH307,,PCUL, 3P75, 
3778202,,PCUL 3P75 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1,F ,1200-1300,TH307,,PCUL, 3P75, 
3778203,,PCUL 3P75 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1,F ,1100-1200,TH307,,PCUL, 3P75, 
2009101,"BS,FD",PCUL 3P92 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, T,800 -1100,ST108,"Bradley, Dale",PCUL, 3P92, 
2505101,,PCUL 3P94 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T R,1200-1300,AS215,"Kinik,Anthony",PCUL, 3P94, 
2503401,,PCUL 3P94 ,D3,2017/Jan/09,2017/Apr/07,LAB1,1, T,1300-1500,AS215,,PCUL, 3P94, 
2503201,,PCUL 3P94 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,M ,1000-1100,TH141 ,,PCUL, 3P94, 
2503202,,PCUL 3P94 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1,M ,1300-1400,TH141 ,,PCUL, 3P94, 
2503203,,PCUL 3P94 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1,M ,1200-1300,TH141 ,,PCUL, 3P94, 
3780101,,PCUL 3P96 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T R,800 -900 ,AS215,"Bredin, Marian",PCUL, 3P96, 
3780201,,PCUL 3P96 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,M ,1000-1100,TH307,,PCUL, 3P96, 
3780202,,PCUL 3P96 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1, R,1400-1500,ST109,,PCUL, 3P96, 
3780203,,PCUL 3P96 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1, T,1300-1400,TH307,,PCUL, 3P96, 
3780204,,PCUL 3P96 ,D3,2017/Jan/09,2017/Apr/07,SEM4,1,M ,1600-1700,TH307,,PCUL, 3P96, 
2508101,,PCUL 3P97 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, T R,1200-1300,AS215,"Milliken, Christie",PCUL, 3P97, 
2510401,,PCUL 3P97 ,D2,2016/Sep/07,2016/Dec/06,LAB1,1, R,1300-1500,AS215,,PCUL, 3P97, 
2510201,,PCUL 3P97 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,M ,800 -900 ,TH141 ,,PCUL, 3P97, 
2510202,,PCUL 3P97 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1,M ,1200-1300,TH141 ,,PCUL, 3P97, 
2510203,,PCUL 3P97 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1,M ,1100-1200,TH141 ,,PCUL, 3P97, 
3783101,,PCUL 3Q92 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T,1700-1900,TH248,"Botterill, Jacqueline",PCUL, 3Q92, 
3783201,,PCUL 3Q92 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,F ,1000-1100,TH307,,PCUL, 3Q92, 
3783202,,PCUL 3Q92 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1, R,1400-1500,TH307,,PCUL, 3Q92, 
3783203,,PCUL 3Q92 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1,W ,1300-1400,TH307,,PCUL, 3Q92, 
2013101,"BH,FD",PCUL 3Q97 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, T R,1500-1600,AS215,"Baxter-Moore, Nicolas",PCUL, 3Q97, 
2012201,,PCUL 3Q97 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1, T,1700-1800,TH141 ,,PCUL, 3Q97, 
2012202,,PCUL 3Q97 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1, R,1700-1800,TH141 ,,PCUL, 3Q97, 
2012203,,PCUL 3Q97 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1, T,1800-1900,TH307 ,,PCUL, 3Q97, 
3785101,DB,PCUL 4F00 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,F ,900 -1000,ST108 ,"Bradley, Dale",PCUL, 4F00, 
0,DB,PCUL 4F00 ,D1,2016/Sep/07,2017/Apr/07,LEC2,1, R,900 -1100,TH147 ,"Bradley, Dale",PCUL, 4F00, 
3785201,,PCUL 4F00 ,D1,2016/Sep/07,2017/Apr/07,SEM1,1,F ,1000-1100,ST108 ,,PCUL, 4F00, 
3786101,DB,PCUL 4F00 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,F ,900 -1000,ST108 ,"Bradley, Dale",PCUL, 4F00, 
0,DB,PCUL 4F00 ,D2,2016/Sep/07,2016/Dec/06,LEC2,1, R,900 -1100,TH147 ,"Bradley, Dale",PCUL, 4F00, 
3786201,,PCUL 4F00 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,F ,1000-1100,ST108 ,,PCUL, 4F00, 
3787101,"DB,a",PCUL 4F99 ,D1,2016/Sep/07,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,PCUL, 4F99, 
3788101,DB,PCUL 4P06 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T R,800 -900 ,AS215,"Bredin, Marian",PCUL, 4P06, 
3788201,,PCUL 4P06 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,M ,1000-1100,TH307,,PCUL, 4P06, 
3788202,,PCUL 4P06 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1, R,1400-1500,ST109,,PCUL, 4P06, 
3788203,,PCUL 4P06 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1, T,1300-1400,TH307,,PCUL, 4P06, 
3788204,,PCUL 4P06 ,D3,2017/Jan/09,2017/Apr/07,SEM4,1,M ,1600-1700,TH307,,PCUL, 4P06, 
3789101,"DA,LR,MJ",PCUL 4P30 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M W ,1530-1700,TH141 ,"Curran,Michael",PCUL, 4P30, 
2518101,"DA,LM,MJ",PCUL 4P31 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W ,1000-1300,TH141 ,"Bradley, Dale",PCUL, 4P31, 
3794101,"DA,LM,MK",PCUL 4P34 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T R,1530-1700,TH141 ,"Matheson, Sarah",PCUL, 4P34, 
3795101,"BH,DA",PCUL 4P40 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,W ,1100-1400,WH202,"Gillespie, Greg E",PCUL, 4P40, 
2022101,"BH,DA",PCUL 4P55 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M W ,930 -1100,ST108,"Johnston, Russell",PCUL, 4P55, 
2522101,"BH,DA",PCUL 4P59 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M ,1900-2200,TH141 ,"Pevere,Geoff",PCUL, 4P59, 
2524101,"BH,DA",PCUL 4P61 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, TF ,1100-1200,TH141 ,"Nebesio, Bohdan",PCUL, 4P61, 
2525401,,PCUL 4P61 ,D2,2016/Sep/07,2016/Dec/06,LAB1,1,F ,1200-1400,TH141 ,,PCUL, 4P61, 
3796101,"DB,a",PCUL 4P80 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,PCUL, 4P80, 
3797101,"DB,a",PCUL 4P80 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,PCUL, 4P80, 
6008101,"BH,DA",PCUL 4V70 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,F ,1100-1200,TH141 ,"Henderson, Scott",PCUL, 4V70, 
2526401,,PCUL 4V70 ,D3,2017/Jan/09,2017/Apr/07,LAB1,1,F ,1200-1400,TH141 ,,PCUL, 4V70, 
2526201,,PCUL 4V70 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1, T,1100-1200,TH141 ,,PCUL, 4V70, 
3798101,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,MR,1600-1700,DHOWES,"Brown, Richard",PHIL, 1F90, 
3798201,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM1,1,M ,1500-1600,MCD301,,PHIL, 1F90, 
3798202,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM2,1,F ,1200-1300,EA103,,PHIL, 1F90, 
3798203,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM3,1, R,1100-1200,EA103,,PHIL, 1F90, 
3798204,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM4,1, R,1400-1500,PL311,,PHIL, 1F90, 
3798207,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM7,1,W ,1200-1300,EA105,,PHIL, 1F90, 
3798208,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM8,1,W ,1100-1200,EA107,,PHIL, 1F90, 
3798209,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM9,1, T,1600-1700,EA101,,PHIL, 1F90, 
3798210,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM 10,1,F ,1000-1100,EA103,,PHIL, 1F90, 
3798211,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM 11,1, R,1000-1100,EA103,,PHIL, 1F90, 
3798212,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM 12,1,F ,900 -1000,EA103,,PHIL, 1F90, 
3798214,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM 14,1, R,900 -1000,EA103,,PHIL, 1F90, 
3798216,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM 16,1,W ,900 -1000,EA106,,PHIL, 1F90, 
3798218,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM 18,1, T,1400-1500,EA105,,PHIL, 1F90, 
3798219,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM 19,1, T,1300-1400,EA107,,PHIL, 1F90, 
3798220,,PHIL 1F90 ,D1,2016/Sep/07,2017/Apr/07,SEM 20,1,M ,1500-1600,EA105,,PHIL, 1F90, 
3799101,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,LEC,1, T R,1500-1600,TH325,"Lightbody, Brian",PHIL, 1F91, 
3799201,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,SEM1,1, T,1300-1400,EA106,,PHIL, 1F91, 
3799203,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,SEM3,1,F ,1100-1200,EA106,,PHIL, 1F91, 
3799206,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,SEM6,1,F ,1000-1100,EA105,,PHIL, 1F91, 
3799207,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,SEM7,1, R,1300-1400,EA105,,PHIL, 1F91, 
3799208,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,SEM8,1,W ,1500-1600,EA105,,PHIL, 1F91, 
3799209,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,SEM9,1,F ,900 -1000,EA107,,PHIL, 1F91, 
3799211,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,SEM 11,1, R,1200-1300,EA107,,PHIL, 1F91, 
3799212,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,SEM 12,1, R,1100-1200,EA107,,PHIL, 1F91, 
3799213,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,SEM 13,1,W ,1400-1500,EA105,,PHIL, 1F91, 
3799214,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,SEM 14,1,W ,1300-1400,EA105,,PHIL, 1F91, 
3799215,,PHIL 1F91 ,D1,2016/Sep/07,2017/Apr/07,SEM 15,1, T,1600-1700,EA107,,PHIL, 1F91, 
3800101,,PHIL 1F94 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,M ,1900-2100,AS204,"Colman, Athena",PHIL, 1F94, 
3800201,,PHIL 1F94 ,D1,2016/Sep/07,2017/Apr/07,SEM1,1,M ,1800-1900,WH8J,,PHIL, 1F94, 
3800202,,PHIL 1F94 ,D1,2016/Sep/07,2017/Apr/07,SEM2,1,M ,2100-2200,WH8J,,PHIL, 1F94, 
3800203,,PHIL 1F94 ,D1,2016/Sep/07,2017/Apr/07,SEM3,1,M ,1800-1900,EA305,,PHIL, 1F94, 
3800204,,PHIL 1F94 ,D1,2016/Sep/07,2017/Apr/07,SEM4,1,M ,2100-2200,EA103,,PHIL, 1F94, 
3800205,,PHIL 1F94 ,D1,2016/Sep/07,2017/Apr/07,SEM5,1,M ,1800-1900,EA107,,PHIL, 1F94, 
3800206,,PHIL 1F94 ,D1,2016/Sep/07,2017/Apr/07,SEM6,1, R,1800-1900,EA105,,PHIL, 1F94, 
3800207,,PHIL 1F94 ,D1,2016/Sep/07,2017/Apr/07,SEM7,1, R,1700-1800,EA108,,PHIL, 1F94, 
3800208,,PHIL 1F94 ,D1,2016/Sep/07,2017/Apr/07,SEM8,1,M ,1800-1900,EA104,,PHIL, 1F94, 
3800209,,PHIL 1F94 ,D1,2016/Sep/07,2017/Apr/07,SEM9,1,M ,1700-1800,EA107,,PHIL, 1F94, 
3800210,,PHIL 1F94 ,D1,2016/Sep/07,2017/Apr/07,SEM 10,1, R,1600-1700,EA106,,PHIL, 1F94, 
3801101,,PHIL 2P00 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, T R,800 -930 ,TH258 ,"Dalvi, Rohit",PHIL, 2P00, 
3802101,,PHIL 2P01 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T R,930 -1100,TH259,"Dalvi, Rohit",PHIL, 2P01, 
3803101,,PHIL 2P12 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M ,1700-1900,TH246,"Singh, Ravindra R.",PHIL, 2P12, 
3803201,,PHIL 2P12 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,M ,1900-2000,TH307,,PHIL, 2P12, 
3803202,,PHIL 2P12 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1,M ,1600-1700,TH133,,PHIL, 2P12, 
3803203,,PHIL 2P12 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1,M ,1900-2000,TH315,,PHIL, 2P12, 
3805101,,PHIL 2P13 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, R,1100-1400,AS216 ,"Berman, Michael",PHIL, 2P13, 
3807101,,PHIL 2P14 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,W F ,1530-1700,AS204,"Brown, Richard",PHIL, 2P14, 
3808101,,PHIL 2P15 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, R,1400-1700,TH248,"Kaushik, Rajiv",PHIL, 2P15, 
3809101,,PHIL 2P17 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W F ,1230-1400,TH248,"Berman, Michael / Dalvi, Rohit",PHIL, 2P17, 
3811101,,PHIL 2P18 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T R,800 -930 ,TH259,"Dalvi, Rohit",PHIL, 2P18, 
3812101,,PHIL 2P25 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, R,1200-1400,WH324,"Berman, Michael",PHIL, 2P25, 
3812201,,PHIL 2P25 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1, T,1100-1200,EA103,,PHIL, 2P25, 
3812202,,PHIL 2P25 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1, R,1000-1100,EA105,,PHIL, 2P25, 
3812204,,PHIL 2P25 ,D2,2016/Sep/07,2016/Dec/06,SEM4,1,W ,1100-1200,EA103,,PHIL, 2P25, 
3812205,,PHIL 2P25 ,D2,2016/Sep/07,2016/Dec/06,SEM5,1,M ,1600-1700,EA101,,PHIL, 2P25, 
3813101,,PHIL 2P50 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,W ,1400-1700,TH244,"Berman, Michael",PHIL, 2P50, 
3814101,,PHIL 2P99 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W F ,1530-1700,AS203,"Brown, Richard",PHIL, 2P99, 
3815101,,PHIL 2Q98 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M ,1100-1400,TH245 ,"Kaushik, Rajiv",PHIL, 2Q98, 
3817101,,PHIL 3P02 ,D2,2016/Sep/07,2016/Dec/06,SEM,1,M ,1100-1400,EA106,"Miles, Murray L",PHIL, 3P02, 
3818101,,PHIL 3P93 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,F ,1100-1400,ST107 ,"Kaushik, Rajiv",PHIL, 3P93, 
3819101,,PHIL 3P94 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, R,1700-2000,TH147,"Singh, Ravindra R.",PHIL, 3P94, 
3821101,,PHIL 3P96 ,D3,2017/Jan/09,2017/Apr/07,SEM,1, T,1700-2000,EA103,"Singh, Ravindra R.",PHIL, 3P96, 
3822101,,PHIL 3P97 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M W ,800 -930 ,EA102 ,"Dalvi, Rohit",PHIL, 3P97, 
3823101,,PHIL 3P99 ,D2,2016/Sep/07,2016/Dec/06,SEM,1, T,1100-1400,GL212,"Miles, Murray L",PHIL, 3P99, 
3824101,,PHIL 3V94 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, R,1900-2200,WH206,"Lightbody, Brian",PHIL, 3V94, 
3825101,"CD,FH",PHIL 4P05 ,D3,2017/Jan/09,2017/Apr/07,SEM,1,M ,1700-2000,TH269G,"Daigle, Christine",PHIL, 4P05, 
3826101,,PHIL 4P20 ,D2,2016/Sep/07,2016/Dec/06,SEM,1,M ,1700-2000,EA101,"Berman, Michael",PHIL, 4P20, 
3827101,DE,PHIL 4P97 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,PHIL, 4P97, 
3828101,DE,PHIL 4P97 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,PHIL, 4P97, 
3829101,DE,PHIL 4P98 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,PHIL, 4P98, 
3830101,DE,PHIL 4P98 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,PHIL, 4P98, 
3831101,"CD,FH",PHIL 4V39 ,D2,2016/Sep/07,2016/Dec/06,SEM,1,M ,1100-1400,EA103,"Brown, Richard",PHIL, 4V39, 
3832101,OQ,PHYS 0N01 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,PHYS, 0N01, 
3833101,OQ,PHYS 0N01 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,PHYS, 0N01, 
3834101,OQ,PHYS 0N02 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,PHYS, 0N02, 
3835101,OQ,PHYS 0N02 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,PHYS, 0N02, 
3836101,OQ,PHYS 0N03 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,PHYS, 0N03, 
3837101,OQ,PHYS 0N03 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,PHYS, 0N03, 
3838101,OQ,PHYS 0N04 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,PHYS, 0N04, 
3839101,OQ,PHYS 0N04 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,PHYS, 0N04, 
